#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_20120101_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time base for time binned measurements, the time is the center time of each bin.
#       NOTES:  times of binned data
#  2. Timeshift (seconds)
#  3. uncertainty of mean of Timeshift
#  4. uncertainty of mean of Timeshift
#  5. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Sep 07, 2022)
#  6. uncertainty of mean of Magnitude of avg. field vector
#  7. uncertainty of mean of Magnitude of avg. field vector
#  8. Flow Speed (km/s), GSE
#  9. uncertainty of mean of flow speed, GSE
# 10. uncertainty of mean of flow speed, GSE
# 11. Proton density (n/cc) (last currently-available OMNI plasma data Sep 07, 2022)
# 12. uncertainty of mean of Proton density
# 13. uncertainty of mean of Proton density
# 14. Proton flux >10 MeV (1/(SQcm-ster-s)) (all fluxes from GOES 1986/001-2020/063)
# 15. uncertainty of mean of PROT Flux >10 MEV
# 16. uncertainty of mean of PROT Flux >10 MEV
# 17. Time Binning of Timeshift
# 18. Time Binning of Magnitude of avg. field vector
# 19. Time Binning of flow speed, GSE
# 20. Time Binning of Proton density
# 21. Time Binning of PROT Flux >10 MEV
#
EPOCH_BIN_yyyy-mm-ddThh:mm:ss.sssZ,TIMESHIFT_seconds,TIMESHIFT_CNTS,TIMESHIFT_CNTS,MAG_AVG_B-VECTOR_nT,MAG_AVG_B-VECTOR_CNTS,MAG_AVG_B-VECTOR_CNTS,FLOW_SPEED__GSE_km/s,FLOW_SPEED__GSE_CNTS,FLOW_SPEED__GSE_CNTS,PROTON_DENSITY_n/cc,PROTON_DENSITY_CNTS,PROTON_DENSITY_CNTS,PROTONS>10_MEV_1/(SQcm-ster-s),PROTONS>10_MEV_CNTS,PROTONS>10_MEV_CNTS,#_OF_TIMESHIFT_CNTS,#_OF_MAG_AVG_B-VECTOR_CNTS,#_OF_FLOW_SPEED__GSE_CNTS,#_OF_PROTON_DENSITY_CNTS,#_OF_PROTONS>10_MEV_CNTS
2012-01-11T05:57:00.000Z,2508.0000,999999.00,999999.00,4.5599999,9999.9902,9999.9902,99999.898,99999.898,99999.898,999.98999,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,0.0000000,0.0000000,1.0000000
2012-01-11T06:03:00.000Z,2795.5000,999999.00,999999.00,4.5750000,9999.9902,9999.9902,449.75000,99999.898,99999.898,5.2850001,999.98999,999.98999,0.20999999,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T06:09:00.000Z,2704.0000,999999.00,999999.00,4.8499999,9999.9902,9999.9902,453.89999,99999.898,99999.898,5.0799999,999.98999,999.98999,0.19000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T06:15:00.000Z,2764.0000,999999.00,999999.00,4.2700000,9999.9902,9999.9902,459.20001,99999.898,99999.898,5.1199999,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T06:21:00.000Z,2768.0000,999999.00,999999.00,3.8599999,9999.9902,9999.9902,457.39999,99999.898,99999.898,5.4899998,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T06:27:00.000Z,2539.0000,999999.00,999999.00,5.2399998,9999.9902,9999.9902,459.10001,99999.898,99999.898,4.5500002,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T06:33:00.000Z,2500.0000,999999.00,999999.00,5.9050000,9999.9902,9999.9902,459.50000,99999.898,99999.898,4.5500000,999.98999,999.98999,0.18500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T06:39:00.000Z,2441.0000,999999.00,999999.00,5.4200001,9999.9902,9999.9902,462.79999,99999.898,99999.898,4.8200002,999.98999,999.98999,0.20000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T06:45:00.000Z,2437.0000,999999.00,999999.00,5.9400001,9999.9902,9999.9902,458.20001,99999.898,99999.898,4.7800002,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T06:51:00.000Z,2398.0000,999999.00,999999.00,5.5200000,9999.9902,9999.9902,453.70001,99999.898,99999.898,4.2500000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T06:57:00.000Z,2316.0000,999999.00,999999.00,4.5400000,9999.9902,9999.9902,459.29999,99999.898,99999.898,5.0500002,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:03:00.000Z,2356.0000,999999.00,999999.00,3.2450000,9999.9902,9999.9902,455.50000,99999.898,99999.898,5.6400001,999.98999,999.98999,0.12000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T07:09:00.000Z,2570.0000,999999.00,999999.00,3.4100001,9999.9902,9999.9902,447.70001,99999.898,99999.898,5.2600002,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:15:00.000Z,2776.0000,999999.00,999999.00,3.8900001,9999.9902,9999.9902,443.70001,99999.898,99999.898,5.2500000,999.98999,999.98999,0.20999999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:21:00.000Z,2934.0000,999999.00,999999.00,3.5799999,9999.9902,9999.9902,456.20001,99999.898,99999.898,5.1199999,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:27:00.000Z,2971.0000,999999.00,999999.00,3.6600001,9999.9902,9999.9902,457.70001,99999.898,99999.898,5.0900002,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:33:00.000Z,2936.0000,999999.00,999999.00,4.8650000,9999.9902,9999.9902,466.84999,99999.898,99999.898,4.8999999,999.98999,999.98999,0.14500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T07:39:00.000Z,2850.0000,999999.00,999999.00,4.4000001,9999.9902,9999.9902,470.29999,99999.898,99999.898,4.7900000,999.98999,999.98999,0.20000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:45:00.000Z,2641.0000,999999.00,999999.00,4.2700000,9999.9902,9999.9902,473.70001,99999.898,99999.898,4.8099999,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:51:00.000Z,2605.0000,999999.00,999999.00,4.0900002,9999.9902,9999.9902,479.70001,99999.898,99999.898,4.7900000,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T07:57:00.000Z,2529.0000,999999.00,999999.00,3.7100000,9999.9902,9999.9902,476.00000,99999.898,99999.898,4.6100001,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:03:00.000Z,2575.5000,999999.00,999999.00,4.6799999,9999.9902,9999.9902,470.80000,99999.898,99999.898,4.1899999,999.98999,999.98999,0.13000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T08:09:00.000Z,2399.0000,999999.00,999999.00,5.5200000,9999.9902,9999.9902,475.60001,99999.898,99999.898,3.3699999,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:15:00.000Z,2272.0000,999999.00,999999.00,4.7100000,9999.9902,9999.9902,472.00000,99999.898,99999.898,3.6300001,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:21:00.000Z,2288.0000,999999.00,999999.00,4.5200000,9999.9902,9999.9902,473.79999,99999.898,99999.898,4.0599999,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:27:00.000Z,2264.0000,999999.00,999999.00,4.1900001,9999.9902,9999.9902,475.29999,99999.898,99999.898,3.9700000,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:33:00.000Z,2434.0000,999999.00,999999.00,4.4200001,9999.9902,9999.9902,479.64999,99999.898,99999.898,3.5599999,999.98999,999.98999,0.16500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T08:39:00.000Z,2620.0000,999999.00,999999.00,5.0200000,9999.9902,9999.9902,482.10001,99999.898,99999.898,3.7700000,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:45:00.000Z,2632.0000,999999.00,999999.00,5.0100002,9999.9902,9999.9902,481.50000,99999.898,99999.898,3.8299999,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:51:00.000Z,2675.0000,999999.00,999999.00,4.9699998,9999.9902,9999.9902,478.50000,99999.898,99999.898,3.7700000,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T08:57:00.000Z,2856.0000,999999.00,999999.00,4.9000001,9999.9902,9999.9902,474.79999,99999.898,99999.898,3.9900000,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:03:00.000Z,2797.5000,999999.00,999999.00,4.9849999,9999.9902,9999.9902,481.75000,99999.898,99999.898,3.3550000,999.98999,999.98999,0.15500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T09:09:00.000Z,2308.0000,999999.00,999999.00,4.9299998,9999.9902,9999.9902,480.10001,99999.898,99999.898,3.1900001,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:15:00.000Z,2289.0000,999999.00,999999.00,5.0300002,9999.9902,9999.9902,484.29999,99999.898,99999.898,3.0799999,999.98999,999.98999,0.25999999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:21:00.000Z,2455.0000,999999.00,999999.00,4.9400001,9999.9902,9999.9902,484.79999,99999.898,99999.898,3.1199999,999.98999,999.98999,0.20000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:27:00.000Z,2618.0000,999999.00,999999.00,5.0100002,9999.9902,9999.9902,485.50000,99999.898,99999.898,3.2000000,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:33:00.000Z,2759.0000,999999.00,999999.00,4.4349999,9999.9902,9999.9902,484.25000,99999.898,99999.898,3.2450000,999.98999,999.98999,0.16500001,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T09:39:00.000Z,2734.0000,999999.00,999999.00,4.5200000,9999.9902,9999.9902,496.00000,99999.898,99999.898,3.3299999,999.98999,999.98999,0.23000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:45:00.000Z,2728.0000,999999.00,999999.00,4.4499998,9999.9902,9999.9902,496.89999,99999.898,99999.898,3.3399999,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:51:00.000Z,2628.0000,999999.00,999999.00,4.0999999,9999.9902,9999.9902,489.29999,99999.898,99999.898,3.6300001,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T09:57:00.000Z,2662.0000,999999.00,999999.00,4.4200001,9999.9902,9999.9902,491.00000,99999.898,99999.898,3.7200000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:03:00.000Z,2807.5000,999999.00,999999.00,4.3500001,9999.9902,9999.9902,495.50000,99999.898,99999.898,3.6650000,999.98999,999.98999,0.12500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T10:09:00.000Z,2708.0000,999999.00,999999.00,4.5900002,9999.9902,9999.9902,492.60001,99999.898,99999.898,3.4300001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:15:00.000Z,2638.0000,999999.00,999999.00,4.4499998,9999.9902,9999.9902,494.10001,99999.898,99999.898,3.5300000,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:21:00.000Z,2605.0000,999999.00,999999.00,4.5200000,9999.9902,9999.9902,497.10001,99999.898,99999.898,3.3699999,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:27:00.000Z,2572.0000,999999.00,999999.00,4.4499998,9999.9902,9999.9902,493.00000,99999.898,99999.898,3.2600000,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:33:00.000Z,2458.0000,999999.00,999999.00,4.3850000,9999.9902,9999.9902,490.95000,99999.898,99999.898,3.1150000,999.98999,999.98999,0.14000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T10:39:00.000Z,2319.0000,999999.00,999999.00,4.4000001,9999.9902,9999.9902,489.20001,99999.898,99999.898,3.0699999,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:45:00.000Z,2209.0000,999999.00,999999.00,4.5799999,9999.9902,9999.9902,492.10001,99999.898,99999.898,2.9500000,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:51:00.000Z,2125.0000,999999.00,999999.00,4.5100002,9999.9902,9999.9902,488.70001,99999.898,99999.898,3.5599999,999.98999,999.98999,0.10000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T10:57:00.000Z,2262.0000,999999.00,999999.00,4.3899999,9999.9902,9999.9902,492.00000,99999.898,99999.898,3.8000000,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T11:03:00.000Z,2609.0000,999999.00,999999.00,4.4750001,9999.9902,9999.9902,492.39999,99999.898,99999.898,3.4599999,999.98999,999.98999,0.14000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T11:09:00.000Z,2984.0000,999999.00,999999.00,4.5599999,9999.9902,9999.9902,99999.898,99999.898,99999.898,999.98999,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,0.0000000,0.0000000,1.0000000
2012-01-11T11:15:00.000Z,3070.0000,999999.00,999999.00,4.5200000,9999.9902,9999.9902,489.50000,99999.898,99999.898,3.8299999,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T11:21:00.000Z,3244.0000,999999.00,999999.00,4.5799999,9999.9902,9999.9902,494.10001,99999.898,99999.898,2.9000001,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T11:27:00.000Z,3342.0000,999999.00,999999.00,4.6300001,9999.9902,9999.9902,483.00000,99999.898,99999.898,3.7500000,999.98999,999.98999,0.20999999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T11:33:00.000Z,3130.5000,999999.00,999999.00,4.4750001,9999.9902,9999.9902,487.75000,99999.898,99999.898,3.7900000,999.98999,999.98999,0.19000001,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T11:39:00.000Z,3195.0000,999999.00,999999.00,4.4699998,9999.9902,9999.9902,490.10001,99999.898,99999.898,3.8099999,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T11:45:00.000Z,3036.0000,999999.00,999999.00,4.4600000,9999.9902,9999.9902,490.70001,99999.898,99999.898,3.6199999,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T11:51:00.000Z,2473.0000,999999.00,999999.00,4.5500002,9999.9902,9999.9902,498.10001,99999.898,99999.898,3.1500001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T11:57:00.000Z,2273.0000,999999.00,999999.00,4.5100002,9999.9902,9999.9902,497.29999,99999.898,99999.898,3.1400001,999.98999,999.98999,0.10000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:03:00.000Z,2130.0000,999999.00,999999.00,3.9450001,9999.9902,9999.9902,500.39999,99999.898,99999.898,3.4100000,999.98999,999.98999,0.18000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T12:09:00.000Z,2214.0000,999999.00,999999.00,3.5799999,9999.9902,9999.9902,498.79999,99999.898,99999.898,3.6400001,999.98999,999.98999,0.10000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:15:00.000Z,2272.0000,999999.00,999999.00,4.2300000,9999.9902,9999.9902,497.50000,99999.898,99999.898,3.3900001,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:21:00.000Z,2308.0000,999999.00,999999.00,3.9900000,9999.9902,9999.9902,501.00000,99999.898,99999.898,3.1800001,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:27:00.000Z,2388.0000,999999.00,999999.00,3.9800000,9999.9902,9999.9902,497.20001,99999.898,99999.898,3.3299999,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:33:00.000Z,2515.5000,999999.00,999999.00,4.0899999,9999.9902,9999.9902,493.09999,99999.898,99999.898,3.3300000,999.98999,999.98999,0.15500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T12:39:00.000Z,2429.0000,999999.00,999999.00,3.7100000,9999.9902,9999.9902,493.10001,99999.898,99999.898,3.2800000,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:45:00.000Z,2601.0000,999999.00,999999.00,3.5500000,9999.9902,9999.9902,494.00000,99999.898,99999.898,3.4600000,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:51:00.000Z,2700.0000,999999.00,999999.00,2.7500000,9999.9902,9999.9902,496.20001,99999.898,99999.898,3.6099999,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T12:57:00.000Z,2828.0000,999999.00,999999.00,2.8199999,9999.9902,9999.9902,511.10001,99999.898,99999.898,3.4400001,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:03:00.000Z,2855.5000,999999.00,999999.00,2.8049999,9999.9902,9999.9902,522.20001,99999.898,99999.898,3.4050000,999.98999,999.98999,0.13500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T13:09:00.000Z,2937.0000,999999.00,999999.00,2.9800000,9999.9902,9999.9902,523.29999,99999.898,99999.898,3.4000001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:15:00.000Z,3029.0000,999999.00,999999.00,3.0699999,9999.9902,9999.9902,516.59998,99999.898,99999.898,3.2800000,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:21:00.000Z,3149.0000,999999.00,999999.00,3.1800001,9999.9902,9999.9902,500.39999,99999.898,99999.898,3.6099999,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:27:00.000Z,3171.0000,999999.00,999999.00,3.2500000,9999.9902,9999.9902,501.20001,99999.898,99999.898,3.3399999,999.98999,999.98999,0.10000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:33:00.000Z,3151.0000,999999.00,999999.00,3.5849999,9999.9902,9999.9902,486.70000,99999.898,99999.898,3.6200000,999.98999,999.98999,0.17500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T13:39:00.000Z,3168.0000,999999.00,999999.00,3.6300001,9999.9902,9999.9902,490.89999,99999.898,99999.898,3.5999999,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:45:00.000Z,3149.0000,999999.00,999999.00,3.5500000,9999.9902,9999.9902,494.60001,99999.898,99999.898,3.4500000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:51:00.000Z,2905.0000,999999.00,999999.00,3.4800000,9999.9902,9999.9902,492.20001,99999.898,99999.898,3.6900001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T13:57:00.000Z,2818.0000,999999.00,999999.00,3.3299999,9999.9902,9999.9902,494.60001,99999.898,99999.898,3.3499999,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T14:03:00.000Z,2920.5000,999999.00,999999.00,3.5050000,9999.9902,9999.9902,493.20001,99999.898,99999.898,3.3500000,999.98999,999.98999,0.15000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T14:09:00.000Z,2726.0000,999999.00,999999.00,3.3499999,9999.9902,9999.9902,491.00000,99999.898,99999.898,3.4300001,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T14:15:00.000Z,2413.0000,999999.00,999999.00,3.3900001,9999.9902,9999.9902,494.89999,99999.898,99999.898,3.4400001,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T14:21:00.000Z,2344.0000,999999.00,999999.00,3.6099999,9999.9902,9999.9902,496.70001,99999.898,99999.898,3.0500000,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T14:27:00.000Z,2252.0000,999999.00,999999.00,3.4100001,9999.9902,9999.9902,498.50000,99999.898,99999.898,3.1300001,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T14:33:00.000Z,2374.0000,999999.00,999999.00,3.1799999,9999.9902,9999.9902,497.15001,99999.898,99999.898,3.4599999,999.98999,999.98999,0.19500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-11T14:39:00.000Z,2501.0000,999999.00,999999.00,3.2200000,9999.9902,9999.9902,492.89999,99999.898,99999.898,3.4400001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T14:45:00.000Z,2527.0000,999999.00,999999.00,3.0899999,9999.9902,9999.9902,499.89999,99999.898,99999.898,3.3699999,999.98999,999.98999,0.25000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-11T14:51:00.000Z,2543.0000,999999.00,999999.00,3.2400000,9999.9902,9999.9902,502.50000,99999.898,99999.898,3.6400001,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
